nfloor,prop,rot,area,wwr,epoch,wall,roof,floor,energy
2,3.099062,0.372735,50.48669,0.2,3,1,1,1,120.579902
2,1.045625,1.837329,87.193534,0.2,3,1,1,1,87.156268
2,1.184205,2.870193,53.385864,0.2,4,1,1,1,98.719966
2,1.032681,1.844741,84.113204,0.2,4,1,1,1,83.086172
2,1.097942,2.877069,53.470357,0.2,4,1,1,1,98.465813
2,1.129125,2.861574,52.486068,0.2,4,1,1,1,99.2265
2,2.107137,0.262721,67.802593,0.2,4,1,1,1,94.824511
2,1.013482,2.86156,48.878526,0.2,4,1,1,1,101.849975
2,5.729116,2.569525,623.016901,0.2,1,1,1,1,65.067432
2,3.538779,0.564036,364.177875,0.2,1,1,1,1,69.920306
5,1.330832,2.800568,125.935253,0.2,4,1,1,1,55.223308
4,1.322108,0.350533,125.905007,0.2,4,1,1,1,58.16205
6,1.008907,2.442647,140.814109,0.2,4,1,1,1,50.005646
6,1.016567,0.877195,142.753538,0.2,4,1,1,1,49.723241
2,1.081489,0.501051,79.196888,0.3,8,1,1,1,80.171657
2,1.656261,2.645593,30.329688,0.2,2,1,1,1,157.310293
6,1.235968,1.06814,172.68921,0.2,4,1,1,1,46.056147
2,1.290723,1.125812,73.049925,0.2,8,1,1,1,78.39497
2,1.231199,0.495999,57.620304,0.2,2,1,1,1,118.713596
2,1.164361,2.619045,52.971951,0.2,1,1,1,1,122.657276
6,1.022542,2.085217,141.12708,0.2,3,1,1,1,55.289045
2,1.566629,2.086162,86.992428,0.2,1,1,1,1,103.276516
2,1.326688,1.93777,83.85541,0.3,8,1,1,1,79.530524
2,1.756396,1.094791,69.438834,0.2,1,1,1,1,114.110315
4,1.03585,0.531656,256.631378,0.2,3,1,1,1,47.376621
6,1.223607,0.888239,174.467163,0.2,4,1,1,1,45.895596
5,1.090732,2.529806,94.018735,0.2,4,1,1,1,62.123809
2,1.027897,1.214106,66.993391,0.3,2,1,1,1,111.293382
3,1.19907,0.275613,105.436962,0.2,3,1,1,1,72.808524
2,1.07194,0.276106,50.020062,0.2,3,1,1,1,107.843818
2,1.084074,1.289702,104.144308,0.2,3,1,1,1,81.727606
2,1.152517,2.958485,52.285198,0.2,3,1,1,1,105.79267
2,1.128392,2.851314,54.097195,0.2,3,1,1,1,104.688003
2,1.209296,2.874748,68.261027,0.2,3,1,1,1,95.898031
2,1.18394,1.844679,56.251142,0.2,3,1,1,1,103.198491
2,2.16635,2.884286,36.256789,0.2,3,1,1,1,129.286821
2,1.330457,0.136979,61.033252,0.2,3,1,1,1,100.544945
2,1.489181,0.252886,62.635203,0.2,3,1,1,1,100.349391
2,1.248774,1.854201,78.086808,0.2,3,1,1,1,91.181626
2,1.047742,1.741815,51.670797,0.2,3,1,1,1,106.200682
2,1.091445,2.867328,50.87763,0.2,3,1,1,1,107.161076
2,1.091303,1.567783,90.627763,0.2,4,1,1,1,81.024878
2,1.347401,2.955073,79.125267,0.2,3,1,1,1,90.853184
2,1.995578,0.257307,66.272905,0.2,3,1,1,1,100.550031
2,2.587508,3.004606,44.697406,0.2,3,1,1,1,123.363156
3,1.384878,0.547028,130.454257,0.2,2,1,1,1,79.136771
3,1.375506,2.594564,131.565031,0.2,2,1,1,1,78.832654
2,2.102413,2.602151,87.79428,0.2,2,1,1,1,105.441073
2,1.439616,0.553793,130.342781,0.2,2,1,1,1,87.525831
5,1.299923,0.993796,159.561621,0.2,6,1,1,1,43.877803
6,1.306662,0.964877,162.472175,0.2,6,1,1,1,41.652949
6,1.321371,0.970938,163.270482,0.2,6,1,1,1,41.602333
6,1.360336,0.598431,330.013546,0.2,6,1,1,1,32.880993
5,1.319998,2.158629,163.560464,0.2,6,1,1,1,43.521064
5,1.323881,2.175999,162.377642,0.2,6,1,1,1,43.652299
6,1.348323,0.598013,329.920016,0.2,6,1,1,1,32.875436
5,1.415871,2.151503,264.034838,0.2,5,1,1,1,42.691553
5,1.385218,2.15086,257.104304,0.2,5,1,1,1,43.052832
6,1.316866,0.978886,158.355078,0.2,6,1,1,1,42.083663
5,1.401266,2.150659,258.378238,0.2,5,1,1,1,43.008778
9,1.128211,2.538368,383.399322,0.2,6,1,1,1,28.752922
5,1.379492,2.165423,251.507405,0.2,6,1,1,1,37.720868
5,1.424397,0.968219,263.983152,0.2,5,1,1,1,42.723385
6,1.273513,0.950349,155.600916,0.2,6,1,1,1,42.287362
5,1.424755,0.970167,265.075071,0.2,5,1,1,1,42.65695
6,1.306111,0.941336,164.089021,0.2,6,1,1,1,41.50009
5,1.457816,0.962952,255.19329,0.2,5,1,1,1,43.358772
5,1.371388,0.976031,163.944795,0.2,6,1,1,1,43.598799
5,1.358159,2.169634,168.477793,0.2,6,1,1,1,43.132905
5,1.577314,0.961645,225.356831,0.2,5,1,1,1,45.849251
6,1.372174,2.546128,327.74377,0.2,6,1,1,1,32.942468
6,1.49713,2.15916,179.50509,0.3,7,1,1,1,44.221859
9,6.56244,2.04587,665.385582,0.2,6,1,1,1,30.427393
7,1.555016,0.011217,183.621634,0.3,10,1,1,1,42.586679
6,1.288545,0.963517,161.331624,0.2,6,1,1,1,41.727447
5,1.355528,2.582128,271.447604,0.2,6,1,1,1,36.834672
5,1.681138,1.561304,183.269661,0.2,5,1,1,1,50.256307
5,1.716572,1.580289,186.12657,0.2,5,1,1,1,50.051799
5,1.72235,1.563663,186.311663,0.2,5,1,1,1,50.050366
5,1.710574,1.585201,186.017741,0.2,5,1,1,1,50.044824
5,1.345931,0.601726,327.173657,0.2,6,1,1,1,34.773438
6,1.097515,0.002542,216.388255,0.3,7,1,1,1,40.764786
6,1.452261,2.15369,178.730114,0.3,7,1,1,1,44.17326
6,1.334431,2.551573,332.235704,0.2,6,1,1,1,32.807459
6,1.270456,2.196708,166.232431,0.2,6,1,1,1,41.220381
6,1.328771,0.983421,161.738395,0.2,6,1,1,1,41.764535
6,1.502287,2.98404,177.83981,0.3,7,1,1,1,44.411038
5,1.637411,2.020635,192.810944,0.2,5,1,1,1,48.827078
5,1.702925,1.57793,187.468505,0.2,5,1,1,1,49.853673
5,1.403736,2.167392,257.051527,0.2,6,1,1,1,37.513113
6,1.486933,0.976252,178.834838,0.3,7,1,1,1,44.256524
6,1.097618,0.002542,216.39176,0.2,6,1,1,1,37.369311
6,1.484359,2.165341,180.1862,0.3,7,1,1,1,44.123119
6,1.356676,2.162531,163.583887,0.2,6,1,1,1,41.646229
6,1.460269,2.975045,181.927215,0.3,7,1,1,1,43.939346
6,1.485302,2.162799,179.816529,0.3,7,1,1,1,44.159952
6,1.168082,0.002326,234.558502,0.2,6,1,1,1,36.411389
5,1.305986,2.164323,164.923359,0.2,6,1,1,1,43.360213
5,1.338423,2.577255,264.319112,0.2,6,1,1,1,37.120467
9,2.626682,1.575396,308.76644,0.3,7,1,1,1,36.284966
9,2.533561,1.574865,309.914514,0.3,7,1,1,1,36.02591
5,1.387351,0.985484,258.068857,0.2,6,1,1,1,37.43807
6,1.258438,2.169227,168.803772,0.2,6,1,1,1,40.949662
5,1.658853,2.928935,194.21424,0.2,5,1,1,1,48.502695
5,1.705823,0.658544,193.116415,0.2,5,1,1,1,48.61591
5,1.699193,1.577207,186.205019,0.2,5,1,1,1,49.984191
6,1.352011,2.545007,337.2438,0.2,6,1,1,1,32.701266
5,1.538916,2.261311,194.189434,0.2,5,1,1,1,48.226551
9,1.128453,2.538374,383.466498,0.2,6,1,1,1,28.752736
5,1.684907,0.880281,194.222007,0.2,5,1,1,1,48.609124
5,1.710283,1.558857,186.314002,0.2,5,1,1,1,50.01126
4,1.739846,1.573777,185.96855,0.2,5,1,1,1,53.06317
5,1.337917,2.159255,163.400081,0.2,6,1,1,1,43.575759
5,1.352901,0.99009,252.120354,0.2,5,1,1,1,43.303205
5,1.336416,0.997173,252.647019,0.2,6,1,1,1,37.595709
5,1.401887,2.14442,266.380663,0.2,6,1,1,1,37.110159
5,1.403184,2.156109,262.072385,0.2,6,1,1,1,37.29315
6,1.319381,0.602911,326.406792,0.2,6,1,1,1,32.948762
5,1.30386,0.968866,159.800332,0.2,6,1,1,1,43.867506
5,1.334723,0.969944,163.025438,0.2,6,1,1,1,43.609889
6,1.34396,0.974429,159.749183,0.2,6,1,1,1,42.000853
6,1.462094,2.174126,175.854067,0.3,7,1,1,1,44.47365
6,1.441421,2.955219,177.301929,0.3,7,1,1,1,44.33487
8,5.688176,2.678854,572.304595,0.2,6,1,1,1,30.922208
9,6.704041,2.979502,653.461121,0.2,6,1,1,1,30.57322
10,3.565094,1.559688,450.215415,0.3,6,1,1,1,33.210023
8,6.703478,1.413028,658.170318,0.2,6,1,1,1,32.081538
6,1.487817,2.943992,173.640861,0.3,7,1,1,1,44.788832
6,1.492589,2.956251,177.500989,0.3,7,1,1,1,44.422622
6,1.378491,0.611354,330.983495,0.2,5,1,1,1,37.058584
5,1.334265,0.597723,328.929624,0.2,6,1,1,1,34.718792
6,1.347901,2.167706,166.946364,0.2,6,1,1,1,41.302969
9,2.544455,1.574861,310.529226,0.3,8,1,1,1,36.244842
6,1.353236,0.580116,324.232442,0.2,6,1,1,1,33.013248
7,3.036775,0.000612,549.843329,0.2,5,1,1,1,32.765696
6,1.331722,0.979061,160.14257,0.2,5,1,1,1,50.079396
5,1.303486,2.150912,163.778145,0.2,6,1,1,1,43.464418
9,6.732393,0.789307,655.676161,0.2,6,1,1,1,31.190224
9,2.544423,1.574861,310.531146,0.3,8,1,1,1,36.244618
6,1.369017,0.599177,323.682695,0.2,6,1,1,1,33.045582
6,1.290857,2.164017,165.942302,0.2,4,1,1,1,47.018965
5,1.338486,0.988403,164.995199,0.2,6,1,1,1,43.419179
6,1.373601,0.600117,327.906821,0.2,6,1,1,1,32.941734
5,1.307572,0.96596,160.085448,0.2,6,1,1,1,43.847382
6,1.339482,0.968529,164.191779,0.2,6,1,1,1,41.552227
5,1.346353,2.165589,162.941231,0.2,6,1,1,1,43.642116
5,1.32105,2.182277,163.777853,0.2,6,1,1,1,43.510089
6,1.3018,2.176257,161.506812,0.2,6,1,1,1,41.737418
5,1.295245,0.958705,161.703062,0.2,6,1,1,1,43.662138
5,1.309739,2.15295,160.101276,0.2,6,1,1,1,43.845103
5,1.329456,2.182888,165.536624,0.2,6,1,1,1,43.35672
6,1.323137,2.520094,325.833426,0.2,6,1,1,1,32.97179
5,1.337103,2.175632,163.023453,0.2,6,1,1,1,43.615889
6,1.328077,0.972998,163.237751,0.2,6,1,1,1,41.619637
6,1.293562,0.975997,158.052972,0.2,6,1,1,1,42.066701
9,1.588322,1.633505,941.090914,0.3,9,1,1,1,28.991596
5,2.872832,2.706346,1443.728281,0.3,8,1,1,1,30.94034
7,3.252407,3.063204,755.959725,0.3,8,1,1,1,30.52003
7,1.285809,2.920412,945.582947,0.3,8,1,1,1,29.18187
5,3.079407,0.43263,1527.671146,0.3,8,1,1,1,30.881846
3,1.490014,0.539553,112.692437,0.2,2,1,1,1,84.519956
5,1.364679,2.135644,142.858789,0.3,3,1,1,1,60.506474
4,1.210506,2.022098,140.30294,0.2,3,1,1,1,60.352876
5,1.65396,0.554259,102.590516,0.2,3,1,1,1,67.493316
5,1.117637,2.946402,226.950555,0.2,2,1,1,1,56.138953
4,1.434967,2.591945,105.555034,0.2,3,1,1,1,68.507623
6,1.26343,2.587288,248.708823,0.2,4,1,1,1,39.538066
4,1.455394,2.159632,125.464981,0.2,3,1,1,1,64.199679
4,1.117773,0.565698,137.968049,0.2,3,1,1,1,60.436784
6,1.642112,2.263132,285.206247,0.3,8,1,1,1,38.051837
5,1.209917,1.105172,140.015331,0.2,3,1,1,1,57.668065
5,1.271253,2.928831,196.21029,0.2,2,1,1,1,60.193695
3,1.274523,2.137163,104.001533,0.2,3,1,1,1,73.412304
3,1.846961,0.529744,103.073418,0.2,2,1,1,1,89.621995
4,1.259592,0.601254,121.397458,0.2,3,1,1,1,64.049097
4,1.162654,2.139831,91.108363,0.2,2,1,1,1,87.580735
3,1.556996,0.17566,116.645313,0.2,2,1,1,1,83.707333
4,2.531114,0.56151,108.750527,0.2,4,1,1,1,66.176855
3,1.48935,2.562642,67.89301,0.2,3,1,1,1,88.130093
3,1.3022,0.574069,129.96678,0.2,2,1,1,1,79.026864
5,1.003693,0.883084,173.853449,0.2,4,1,1,1,47.645457
7,1.053378,2.562685,180.860624,0.2,4,1,1,1,43.442686
8,2.00658,1.997766,321.407549,0.3,10,1,1,1,35.590906
5,1.024461,2.251046,171.099028,0.2,4,1,1,1,47.955393
7,2.006738,1.983586,321.416877,0.3,9,1,1,1,36.537603
2,1.248996,2.909785,50.585251,0.2,2,1,1,1,125.594409
4,1.230562,1.01109,168.156094,0.2,3,1,1,1,56.043579
3,1.899062,0.626315,93.259753,0.2,2,1,1,1,93.974138
8,2.006666,1.983566,321.43168,0.3,9,1,1,1,35.602164
8,1.777132,1.158039,300.030184,0.3,9,1,1,1,35.869778
5,1.178106,1.116277,140.001802,0.2,2,1,1,1,69.778643
5,1.05835,0.447996,244.438306,0.2,3,1,1,1,45.30962
4,1.240763,1.12954,143.083723,0.2,3,1,1,1,59.941535
5,1.303336,2.025283,136.388405,0.2,2,1,1,1,71.04782
8,1.780079,1.997795,284.133369,0.3,10,1,1,1,36.460646
4,1.651036,1.77711,126.90486,0.2,3,1,1,1,64.538494
5,1.208487,2.017181,135.888798,0.2,3,1,1,1,58.442205
4,1.697681,1.364482,125.589297,0.2,3,1,1,1,65.025149
4,1.054028,2.948849,163.973048,0.2,3,1,1,1,56.440773
4,1.502401,0.881298,239.786428,0.2,3,1,1,1,49.430601
5,1.069474,0.468949,246.857354,0.2,2,1,1,1,53.850683
5,1.367168,2.941627,133.444961,0.2,3,1,1,1,59.413437
4,1.181158,0.738393,167.06926,0.2,3,1,1,1,56.148826
4,1.918101,1.767966,90.692233,0.2,2,1,1,1,91.757734
5,1.055227,0.690575,168.400695,0.2,3,1,1,1,53.044416
4,1.002347,2.241467,168.963792,0.2,3,1,1,1,55.678432
6,1.088066,1.362385,174.258272,0.2,2,1,1,1,61.378274
4,1.526553,0.218042,112.478458,0.2,3,1,1,1,67.501817
5,1.015394,2.346483,160.321053,0.2,4,1,1,1,49.228771
4,1.121756,1.361613,128.809184,0.2,3,1,1,1,62.512909
5,1.219613,1.111866,146.167475,0.2,3,1,1,1,56.612288
5,1.032823,0.795109,158.487266,0.2,4,1,1,1,49.477933
4,1.235603,1.094072,141.192077,0.2,3,1,1,1,60.250536
8,1.780499,2.385874,283.984519,0.3,10,1,1,1,36.29003
3,1.305368,2.087151,148.932806,0.2,4,1,1,1,59.019704
5,1.240649,0.447973,186.269612,0.2,2,1,1,1,61.195334
4,1.210518,2.027841,138.926332,0.2,2,1,1,1,72.67905
4,1.365456,2.865774,149.555749,0.2,2,1,1,1,70.965693
4,1.142613,0.215326,163.058786,0.2,6,1,1,1,46.312409
3,1.201006,2.98564,170.598188,0.2,1,1,1,1,70.550034
9,1.667887,2.577148,281.19133,0.2,5,1,1,1,36.641442
3,1.017119,2.143222,97.208976,0.2,1,1,1,1,88.828096
3,1.300957,1.858213,90.003722,0.2,3,1,1,1,77.934985
3,1.657995,2.122585,127.540969,0.2,3,1,1,1,69.115902
10,1.855718,2.972755,594.259187,0.2,5,1,1,1,27.819049
7,1.795857,2.97551,258.911785,0.2,4,1,1,1,38.642083
4,1.036126,2.992206,142.136805,0.2,3,1,1,1,59.797923
4,1.329913,2.995756,279.313077,0.2,5,1,1,1,44.329484
7,1.6191,2.636538,292.218954,0.2,4,1,1,1,36.329186
9,1.621668,0.151171,306.712599,0.2,5,1,1,1,35.428743
7,1.334246,2.284682,193.450709,0.2,5,1,1,1,44.499722
7,1.170359,2.261442,163.963709,0.2,4,1,1,1,45.503071
4,1.040403,2.953915,154.607553,0.2,4,1,1,1,52.971544
9,1.757324,2.566959,273.671156,0.2,5,1,1,1,37.26072
9,1.685271,0.581703,278.572212,0.2,5,1,1,1,36.827539
10,1.653237,2.137569,284.630357,0.2,5,1,1,1,36.333986
5,1.011366,1.331934,105.307738,0.2,3,1,1,1,65.380894
5,1.625053,1.383371,58.905892,0.2,3,1,1,1,88.092189
9,1.595472,2.981937,312.043689,0.2,5,1,1,1,35.12975
3,1.036189,0.551688,96.383575,0.2,3,1,1,1,75.052156
10,1.664381,2.572722,276.05824,0.2,5,1,1,1,36.275097
7,1.273061,0.791443,177.683179,0.2,5,1,1,1,46.322175
2,1.440925,1.315372,107.59464,0.2,3,1,1,1,81.67821
7,1.057997,0.755607,143.733909,0.2,4,1,1,1,48.230075
9,1.319478,2.585359,299.541467,0.2,5,1,1,1,35.165542
5,1.355463,1.584002,254.752535,0.2,4,1,1,1,41.61322
7,1.012132,0.7758,236.023592,0.2,4,1,1,1,38.936323
5,1.918315,1.786123,81.160553,0.2,4,1,1,1,70.032462
6,1.044182,2.431415,190.713113,0.2,4,1,1,1,43.977992
5,1.092988,0.219381,171.143012,0.2,2,1,1,1,63.639199
5,1.508087,2.580516,157.534852,0.2,2,1,1,1,66.834218
4,1.219797,2.127991,156.051845,0.2,2,1,1,1,69.160499
7,1.618767,2.220151,283.534465,0.3,8,1,1,1,36.795443
5,1.532983,0.554335,140.153833,0.2,3,1,1,1,58.160014
4,1.31022,2.609087,61.389158,0.2,3,1,1,1,86.861341
4,1.331042,0.532506,62.579585,0.2,3,1,1,1,86.173771
3,1.045329,2.565019,100.981631,0.2,3,1,1,1,73.639571
2,1.007902,2.577661,100.816628,0.2,2,1,1,1,95.413454
4,1.444544,2.563623,68.674917,0.2,2,1,1,1,100.297034
4,2.56932,2.558116,97.460463,0.2,3,1,1,1,76.646822
3,1.649786,0.580538,79.130193,0.2,2,1,1,1,99.177224
3,2.353861,1.007151,56.235925,0.2,2,1,1,1,122.781792
4,1.297134,2.144891,107.198755,0.2,3,1,1,1,68.098248
4,1.264116,0.558084,80.852232,0.2,3,1,1,1,76.590977
6,1.072052,2.144459,198.171982,0.2,3,1,1,1,47.600169
3,1.487152,2.117538,93.14835,0.2,2,1,1,1,92.324904
7,1.029674,0.803274,129.648008,0.2,4,1,1,1,50.502842
4,1.266212,1.011019,179.28075,0.2,4,1,1,1,50.297615
7,1.05988,2.138043,193.167852,0.2,4,1,1,1,42.303992
4,1.463529,1.029028,68.804852,0.2,2,1,1,1,101.029215
3,1.036296,1.033399,98.208103,0.2,2,1,1,1,88.435995
4,1.270202,2.140894,124.136437,0.2,2,1,1,1,76.671805
4,1.354236,0.55585,62.446114,0.2,2,1,1,1,104.220636
4,1.413242,0.563428,70.84707,0.2,2,1,1,1,98.702809
3,1.621504,0.542734,176.606808,0.2,1,1,1,1,70.732672
4,1.10461,1.011331,190.851342,0.2,5,1,1,1,50.760543
6,1.638595,2.361628,284.774795,0.3,8,1,1,1,38.017132
3,2.639993,2.332389,276.331954,0.2,3,1,1,1,55.091063
4,1.333336,0.559622,132.154719,0.2,3,1,1,1,61.883227
7,1.638503,2.410074,284.907017,0.3,8,1,1,1,36.7047
4,1.483568,2.582724,112.155829,0.2,3,1,1,1,66.875405
4,1.607201,2.577803,73.396105,0.2,3,1,1,1,81.347392
3,1.747116,2.792413,86.521154,0.2,4,1,1,1,75.074826
7,1.639022,2.504952,285.138859,0.3,8,1,1,1,36.703443
4,1.174196,1.923314,248.816109,0.2,2,1,1,1,56.682704
3,1.345021,1.010217,124.487455,0.2,3,1,1,1,68.493891
3,1.244171,2.147424,120.623206,0.2,3,1,1,1,69.03697
3,1.674197,1.90944,185.832469,0.2,3,1,1,1,59.569715
4,1.030431,2.138673,183.047881,0.2,3,1,1,1,53.804082
3,1.736154,2.557541,91.719024,0.2,3,1,1,1,78.658288
4,1.677029,0.584052,109.586792,0.2,4,1,1,1,62.269307
4,1.236074,1.909438,170.778643,0.2,3,1,1,1,55.723813
4,1.682798,0.582713,107.507321,0.2,3,1,1,1,68.911059
5,1.292552,2.846713,143.305711,0.2,4,1,1,1,51.841615
4,1.043332,2.553366,95.307431,0.2,10,1,1,1,55.126344
5,1.342318,0.29488,147.696632,0.2,3,1,1,1,56.410682
4,1.349742,1.907327,131.486945,0.2,3,1,1,1,62.422324
4,1.279386,2.567968,112.224772,0.2,3,1,1,1,66.291592
4,1.441715,0.596729,67.234922,0.2,3,1,1,1,83.921329
3,1.595538,0.573986,107.994891,0.2,2,1,1,1,86.568153
8,1.589013,0.562706,357.484965,0.3,8,1,1,1,33.271677
4,1.224721,0.997383,134.861288,0.2,3,1,1,1,61.447186
5,1.146927,0.553556,145.820118,0.2,3,1,1,1,56.662184
4,1.589307,2.574198,106.615695,0.2,3,1,1,1,68.769873
4,2.853083,0.547771,247.158374,0.2,3,1,1,1,52.421828
4,1.640012,2.548577,80.448286,0.2,3,1,1,1,78.226946
3,1.69467,2.539294,122.091306,0.2,3,1,1,1,69.763063
2,1.378947,2.584014,42.564994,0.2,4,1,1,1,108.115979
3,1.885721,0.996724,266.534212,0.2,2,1,1,1,61.852793
4,2.234978,0.561498,317.404552,0.2,3,1,1,1,46.61482
3,1.723152,2.582008,141.314069,0.2,3,1,1,1,65.887441
3,1.202576,0.997532,117.438186,0.2,3,1,1,1,69.65709
4,1.835865,0.583544,109.652255,0.2,3,1,1,1,68.980281
3,1.291382,2.564616,64.392876,0.2,3,1,1,1,89.384091
5,1.249982,0.277698,126.099365,0.2,2,1,1,1,73.523878
4,1.259873,2.863895,171.004383,0.2,2,1,1,1,66.622942
4,1.651435,2.869793,105.920232,0.2,2,1,1,1,84.128958
4,1.407351,0.259481,71.999779,0.2,3,1,1,1,81.713376
4,1.449591,0.274785,69.515091,0.2,3,1,1,1,83.230132
4,1.806101,0.013994,139.910556,0.2,3,1,1,1,62.380515
4,1.4737,2.853892,141.454494,0.2,2,1,1,1,73.174571
4,1.468116,0.295668,68.814738,0.2,2,1,1,1,100.920244
4,1.91842,2.104488,67.245625,0.2,3,1,1,1,87.666124
4,1.453364,1.296461,104.299888,0.2,3,1,1,1,69.390441
3,1.669258,1.018242,119.281294,0.2,3,1,1,1,71.060609
3,1.42049,2.844125,69.79346,0.2,3,1,1,1,87.350604
3,1.386993,3.131119,95.464353,0.2,3,1,1,1,76.333589
3,1.171761,2.977149,172.04536,0.2,3,1,1,1,59.886079
3,1.187578,0.134638,170.915276,0.2,3,1,1,1,60.082091
5,1.356568,0.124098,220.110247,0.2,4,1,1,1,43.726096
3,1.181601,1.039695,105.655425,0.2,4,1,1,1,67.100099
4,1.737287,1.754089,58.985717,0.2,3,1,1,1,91.411514
2,1.429757,1.71022,70.48257,0.2,2,1,1,1,110.88813
4,1.669304,1.387504,61.901495,0.2,5,1,1,1,85.01793
4,1.581706,1.387767,78.640491,0.2,5,1,1,1,75.83914
2,1.527652,1.458549,84.983898,0.2,2,1,1,1,103.70585
3,1.552911,1.420567,138.487584,0.2,3,1,1,1,66.40794
3,1.257328,1.726956,152.644007,0.2,4,1,1,1,58.528933
3,1.786265,1.732643,64.216494,0.2,4,1,1,1,85.281807
2,1.845755,1.727209,107.622932,0.2,4,1,1,1,78.82384
4,1.781996,1.720075,112.730675,0.2,3,1,1,1,68.693248
4,1.574299,1.71066,120.77555,0.2,4,1,1,1,60.096035
4,1.763279,1.443519,86.856436,0.2,4,1,1,1,70.194496
4,1.186814,2.979463,106.841901,0.2,4,1,1,1,61.866508
4,1.824592,2.172774,97.942787,0.2,3,1,1,1,73.494438
5,1.698086,2.512596,80.947705,0.2,4,1,1,1,68.309942
7,1.335613,0.145748,193.347787,0.2,4,1,1,1,42.640086
5,1.193241,0.645768,196.547001,0.2,3,1,1,1,49.623723
7,1.342033,2.980285,191.439381,0.2,4,1,1,1,42.815
7,1.534913,2.582358,287.434263,0.2,4,1,1,1,36.440833
3,1.131192,2.224804,107.46254,0.2,4,1,1,1,66.58974
4,1.358254,0.93523,241.368995,0.2,4,1,1,1,45.277155
4,1.358029,2.18513,130.669242,0.2,3,1,1,1,62.733727
5,1.025516,0.850684,158.071576,0.2,4,1,1,1,49.517762
4,1.6142,2.556632,88.558093,0.2,4,1,1,1,68.090787
5,1.318106,1.672581,142.917722,0.2,3,1,1,1,57.550724
4,1.446895,0.600684,105.636454,0.2,2,1,1,1,82.611214
7,1.456008,3.087545,335.215181,0.3,9,1,1,1,34.923486
4,1.07969,2.151316,120.699416,0.2,2,1,1,1,77.05686
5,1.284117,0.987533,197.231757,0.3,8,1,1,1,44.225516
8,1.334315,0.054048,315.0044,0.3,9,1,1,1,34.475597
6,1.078237,0.987516,165.590715,0.3,8,1,1,1,44.842456
6,1.183056,0.987527,181.681899,0.3,8,1,1,1,43.465072
7,1.727807,0.987466,307.457477,0.3,9,1,1,1,36.368948
6,1.092199,2.558331,167.745495,0.3,9,1,1,1,44.351431
7,1.087948,2.55829,167.069602,0.3,9,1,1,1,43.087033
7,1.091382,0.583308,167.617382,0.3,9,1,1,1,43.03385
7,1.198126,2.558355,183.993258,0.3,9,1,1,1,41.589008
7,1.088673,2.558347,167.208238,0.3,9,1,1,1,43.071678
7,1.198006,2.55829,184.004991,0.3,9,1,1,1,41.590977
4,1.037106,2.154135,188.77564,0.3,9,1,1,1,47.201243
4,1.173328,0.751787,146.883493,0.2,3,1,1,1,58.994336
6,1.061169,0.583317,207.060756,0.3,9,1,1,1,41.184011
5,1.721489,2.154023,306.464691,0.3,9,1,1,1,39.404847
4,1.651054,0.904223,130.506996,0.2,2,1,1,1,76.928742
7,1.103274,0.782277,287.250823,0.2,4,1,1,1,36.097181
2,1.824486,2.474817,85.260047,0.2,4,1,1,1,84.826865
3,1.391689,2.476349,206.105099,0.2,1,1,1,1,66.372952
9,1.485825,2.358821,382.950555,0.3,4,1,1,1,33.267712
7,1.008858,2.345859,142.526015,0.3,4,1,1,1,51.180397
8,1.046431,2.344696,139.009368,0.2,4,1,1,1,47.895729
3,1.829967,2.123392,70.939936,0.2,3,1,1,1,89.338734
5,1.323367,0.926867,165.070585,0.2,4,1,1,1,49.185168
2,1.061441,3.02377,57.785264,0.2,4,1,1,1,95.461215
3,1.300166,3.014972,111.376981,0.2,3,1,1,1,71.308303
4,1,0.936231,99.18454,0.2,4,1,1,1,63.624325
4,1.021054,0.933938,101.43163,0.2,4,1,1,1,63.030449
4,1.047264,0.956682,101.403359,0.2,4,1,1,1,63.060078
5,1.768997,2.230658,211.484444,0.2,4,1,1,1,45.752215
3,1.198016,2.678052,87.422857,0.2,3,1,1,1,78.241471
2,1.909536,2.214055,107.420175,0.2,2,1,1,1,97.597384
4,1.65666,2.232836,121.440507,0.2,2,1,1,1,79.460482
2,1.12837,2.545425,53.479607,0.2,4,1,1,1,98.267225
3,1.045247,0.574025,83.308888,0.2,3,1,1,1,79.761601
2,1.435786,2.755801,63.497986,0.2,3,1,1,1,98.913318
2,1.627865,3.073551,58.402848,0.2,1,1,1,1,120.685675
2,1.082755,0.0108,76.07645,0.2,1,1,1,1,106.284188
2,1.937607,0.092183,91.06685,0.2,1,1,1,1,103.468259
2,1.445294,1.666329,145.589056,0.2,1,1,1,1,84.468977
2,1.288916,1.667772,131.969962,0.2,1,1,1,1,86.944504
2,1.455516,0.077738,66.342864,0.2,3,1,1,1,97.905862
2,1.359936,0.089859,128.589304,0.2,3,1,1,1,76.481898
3,3.327795,0.990259,478.916437,0.2,5,1,1,1,46.423982
2,1.495023,1.01106,98.565654,0.2,6,1,1,1,71.742797
4,1.012386,1.673972,125.708991,0.2,3,1,1,1,63.080876
3,1.040705,3.050304,132.257223,0.2,3,1,1,1,66.261008
4,2.307717,2.148967,306.871531,0.2,5,1,1,1,45.622195
2,1.115321,3.045516,72.615111,0.2,3,1,1,1,93.448314
2,1.425049,0.082082,140.448633,0.2,3,1,1,1,74.382397
4,1.115629,2.15992,157.265973,0.2,5,1,1,1,54.86288
